"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
"ENSG00000079931",5705.4498909872,0.318812819274777,0.16918012633652,1.88445786262519,0.0595030693809521,0.23029249155456,"ENSG00000079931",FALSE
"ENSG00000086189",500.633367314387,-0.228454195629257,0.121227286038727,-1.8845113430674,0.0594958419505933,0.23029249155456,"ENSG00000086189",FALSE
"ENSG00000159239",92.9737895415685,0.402921261741308,0.213806045785811,1.88451762559114,0.0594949929683463,0.23029249155456,"ENSG00000159239",FALSE
"ENSG00000005801",210.536598426356,0.309332978784616,0.164188860450863,1.88400709972155,0.0595640151316775,0.230432394092886,"ENSG00000005801",FALSE
"ENSG00000104866",568.108281144698,0.257242111669108,0.136537041319812,1.88404633045012,0.0595587088536782,0.230432394092886,"ENSG00000104866",FALSE
"ENSG00000204599",189.081151669581,0.302340531814965,0.16049218787148,1.88383332438009,0.0595875243894609,0.230475367487644,"ENSG00000204599",FALSE
"ENSG00000259188",5.07208929433375,1.41361378090901,0.750677479424308,1.88311734354027,0.05968446731817,0.230802294030002,"ENSG00000259188",FALSE
"ENSG00000138069",3350.05202943412,-0.179738055207445,0.0954708552835051,-1.882648423686,0.0597480293660888,0.230951981233103,"ENSG00000138069",FALSE
"ENSG00000176101",463.235329815006,-0.271932949882783,0.144437548887147,-1.88270260730643,0.0597406819128426,0.230951981233103,"ENSG00000176101",FALSE
"ENSG00000185842",52.8063522820213,0.539362980959201,0.286532414159177,1.88238033222856,0.0597843943614044,0.231044493492764,"ENSG00000185842",FALSE
"ENSG00000170502",555.512625397931,-0.199661617643939,0.106074516135885,-1.88227695885189,0.0597984212420307,0.231050656711672,"ENSG00000170502",FALSE
"ENSG00000240994",14.4907088919311,0.884913771357898,0.470260958444333,1.88175045252592,0.0598699059983869,0.23118267254935,"ENSG00000240994",FALSE
"ENSG00000241500",14.4907088919311,0.884913771357898,0.470260958444333,1.88175045252592,0.0598699059983869,0.23118267254935,"ENSG00000241500",FALSE
"ENSG00000243464",14.4907088919311,0.884913771357898,0.470260958444333,1.88175045252592,0.0598699059983869,0.23118267254935,"ENSG00000243464",FALSE
"ENSG00000119688",574.90872538185,0.244335319904178,0.129854206111496,1.88161267332677,0.0598886242354915,0.23120691346419,"ENSG00000119688",FALSE
"ENSG00000082641",10330.4549504768,-0.26712841705797,0.141980730955287,-1.88144134250228,0.0599119074581435,0.231248764301059,"ENSG00000082641",FALSE
"ENSG00000077312",328.01357481804,0.325209941723856,0.172947138665801,1.88040082208174,0.060053471608574,0.231747045233669,"ENSG00000077312",FALSE
"ENSG00000050628",334.21815187175,0.291387398443536,0.15498841512674,1.88005921736317,0.0601000078070276,0.231786143842622,"ENSG00000050628",FALSE
"ENSG00000113811",366.714459697344,-0.259806881773514,0.138191342169277,-1.88005180132968,0.060101018411493,0.231786143842622,"ENSG00000113811",FALSE
"ENSG00000215114",451.005137675073,0.283412834935548,0.150732983305213,1.88023104645702,0.0600765961014795,0.231786143842622,"ENSG00000215114",FALSE
"ENSG00000204533",47.8864836292572,0.714218042895643,0.379912774644261,1.87995269062594,0.0601145258680558,0.231790137605356,"ENSG00000204533",FALSE
"ENSG00000255397",3.88574491934048,1.55217115523308,0.825753135802675,1.8797036159291,0.0601484825125765,0.231872961521725,"ENSG00000255397",FALSE
"ENSG00000112679",742.538078645801,-0.361367471809251,0.192362422268131,-1.87857621851708,0.0603023808822335,0.232418031666593,"ENSG00000112679",FALSE
"ENSG00000129682",265.490437892683,1.48263253747605,0.78932057182518,1.87836550876623,0.0603311805501782,0.232432626559922,"ENSG00000129682",FALSE
"ENSG00000224023",4.48343371254352,1.45860007589297,0.776492275241723,1.8784476322561,0.0603199546108211,0.232432626559922,"ENSG00000224023",FALSE
"ENSG00000013441",2667.77764239305,-0.261691544952308,0.139330846270456,-1.87820250832566,0.0603534671623115,0.232470297867681,"ENSG00000013441",FALSE
"ENSG00000176593",103.092994950875,0.331962401389,0.176772316293251,1.87790943938474,0.0603935548565568,0.232576505803794,"ENSG00000176593",FALSE
"ENSG00000198055",288.44868918366,-0.307878756260541,0.164009441122537,-1.87720142299926,0.0604904925792529,0.232901554710051,"ENSG00000198055",FALSE
"ENSG00000213846",684.279821043448,-0.457935907260079,0.243961639742415,-1.87708160899225,0.0605069096076356,0.232916510989625,"ENSG00000213846",FALSE
"ENSG00000244218",6.19393065800703,1.21093128802973,0.645401141549706,1.87624596560535,0.0606215129749248,0.233309343267545,"ENSG00000244218",FALSE
"ENSG00000171596",5.34301585709084,-1.62206997277751,0.864987900715873,-1.87525163234661,0.0607581139921022,0.233786656013089,"ENSG00000171596",FALSE
"ENSG00000184939",759.277893891977,0.319017576470479,0.170134948490019,1.87508550889646,0.0607809607964426,0.23382615533055,"ENSG00000184939",FALSE
"ENSG00000144659",479.323745102017,-0.216565985829237,0.11553097875344,-1.87452740525483,0.0608577684074627,0.234073184158256,"ENSG00000144659",FALSE
"ENSG00000185261",76.6374331154543,-0.38920511757666,0.20765949576712,-1.87424666586466,0.0608964348489163,0.234173441271903,"ENSG00000185261",FALSE
"ENSG00000105426",3648.08935499478,-0.480671693633402,0.256515754280021,-1.873848625721,0.0609512920924213,0.2343068877546,"ENSG00000105426",FALSE
"ENSG00000232788",4.95053752862782,-1.39541772774679,0.744694655973779,-1.87381192620768,0.0609563520200962,0.2343068877546,"ENSG00000232788",FALSE
"ENSG00000128789",763.064974364963,-0.235181090449283,0.125521957518847,-1.87362510191869,0.0609821157235916,0.234308997461846,"ENSG00000128789",FALSE
"ENSG00000131019",40.3400802805091,0.65418476076408,0.349154160647631,1.87362728128647,0.0609818151293861,0.234308997461846,"ENSG00000131019",FALSE
"ENSG00000113328",4733.99947622042,0.226220161099455,0.120752102552242,1.87342627016853,0.0610095452048654,0.234365935847958,"ENSG00000113328",FALSE
"ENSG00000230091",25.5933269268208,0.688899858301389,0.367747466975429,1.87329599838527,0.0610275221585739,0.234386546666066,"ENSG00000230091",FALSE
"ENSG00000163638",33.5403912412156,-0.64443070813198,0.344027763662015,-1.87319389944671,0.0610416144460208,0.234392232330433,"ENSG00000163638",FALSE
"ENSG00000196220",94.4043519633304,0.710715062656302,0.379523582241148,1.87265059646469,0.061116649616775,0.234631880423004,"ENSG00000196220",FALSE
"ENSG00000250896",93.9941373779733,-0.415338865648563,0.221810852004061,-1.87249118740574,0.0611386799739471,0.234667981684388,"ENSG00000250896",FALSE
"ENSG00000108592",1283.08015775536,-0.279135110545682,0.14908244224165,-1.87235402337472,0.0611576413289199,0.234692290749117,"ENSG00000108592",FALSE
"ENSG00000185052",35.7460873287134,-1.64207958032599,0.877071643938594,-1.87222969944853,0.0611748318943048,0.23470979577945,"ENSG00000185052",FALSE
"ENSG00000151012",782.338390814946,1.14648846538388,0.612530753324036,1.87172392432903,0.0612448078871989,0.234881294796449,"ENSG00000151012",FALSE
"ENSG00000170458",23.3626511698038,-0.989032150337054,0.528381948165876,-1.87181290687577,0.0612324919960248,0.234881294796449,"ENSG00000170458",FALSE
"ENSG00000183576",926.919421821161,-0.220811372262611,0.117986039658623,-1.87150422966564,0.061275224158775,0.234949461727013,"ENSG00000183576",FALSE
"ENSG00000112039",121.70143864797,-0.314349826540479,0.168051267136579,-1.87055909721288,0.0614062184936396,0.235403170524813,"ENSG00000112039",FALSE
"ENSG00000158792",105.152886582236,-0.377551235803455,0.201871290304426,-1.87025720811562,0.0614481088252175,0.235515178906304,"ENSG00000158792",FALSE
"ENSG00000163702",665.377451047873,-0.265380019949065,0.141925787333772,-1.86985060949467,0.0615045661118354,0.235598128502169,"ENSG00000163702",FALSE
"ENSG00000164597",889.79907019587,0.213416211655773,0.1141274668394,1.86998114972702,0.061486435578822,0.235598128502169,"ENSG00000164597",FALSE
"ENSG00000213889",22.2438098938339,-0.949355713585018,0.507723698021741,-1.8698274618341,0.0615077815169504,0.235598128502169,"ENSG00000213889",FALSE
"ENSG00000068079",386.97373932696,-0.25618600499711,0.13704095326465,-1.86941201804375,0.0615655138281271,0.23572210022574,"ENSG00000068079",FALSE
"ENSG00000114867",7849.87735717571,-0.211988075551109,0.11339376028514,-1.86948624878515,0.0615551950331687,0.23572210022574,"ENSG00000114867",FALSE
"ENSG00000102606",1427.07381793828,-0.268287553798494,0.143537877982746,-1.86910631234735,0.0616080249871378,0.235787715071243,"ENSG00000102606",FALSE
"ENSG00000185825",1970.38453305434,-0.225337305423722,0.12055431024567,-1.86917668032376,0.0615982375272764,0.235787715071243,"ENSG00000185825",FALSE
"ENSG00000198700",2169.98192133433,0.139938550259514,0.0748792979376638,1.86885499882773,0.0616429906161324,0.2358729628579,"ENSG00000198700",FALSE
"ENSG00000121068",3145.44167493966,-0.271009335119797,0.145026664722422,-1.86868625599646,0.0616664772777408,0.235914261055334,"ENSG00000121068",FALSE
"ENSG00000013375",997.200227051774,0.273483959972746,0.14638656692188,1.86823125730309,0.0617298437031459,0.23596239103722,"ENSG00000013375",FALSE
"ENSG00000141905",4301.58615409172,-0.188702655465228,0.100997346535403,-1.86839220968129,0.0617074221471599,0.23596239103722,"ENSG00000141905",FALSE
"ENSG00000174669",19.2635396518572,0.87996044873896,0.47100063543601,1.86827868697963,0.0617232357863328,0.23596239103722,"ENSG00000174669",FALSE
"ENSG00000183431",1208.26930847739,-0.167757564898218,0.0897892119075252,-1.86834878416121,0.0617134708980074,0.23596239103722,"ENSG00000183431",FALSE
"ENSG00000167778",720.871002305172,-0.245124782607859,0.131218474720554,-1.86806608695828,0.061752859855684,0.236001830231932,"ENSG00000167778",FALSE
"ENSG00000124570",1597.71773863371,0.221796901239967,0.118747703861053,1.86779949446005,0.0617900239641033,0.236046782193805,"ENSG00000124570",FALSE
"ENSG00000131504",1758.77944160412,-0.30590884965932,0.163773976994574,-1.86787214472697,0.061779894378724,0.236046782193805,"ENSG00000131504",FALSE
"ENSG00000159873",525.357134324997,0.233441399999854,0.125020293571521,1.86722805818968,0.0618697469375221,0.236302763426603,"ENSG00000159873",FALSE
"ENSG00000167394",204.142598482057,-0.316035878014022,0.169266943744458,-1.86708562831465,0.0618896310507837,0.236330140349048,"ENSG00000167394",FALSE
"ENSG00000184922",342.614072066446,0.451671570262941,0.241994167648442,1.8664564301364,0.0619775344017455,0.236617189165251,"ENSG00000184922",FALSE
"ENSG00000134762",301.725855671709,-1.40404359703982,0.752307195977424,-1.86631685107789,0.0619970485601025,0.236643078145308,"ENSG00000134762",FALSE
"ENSG00000132436",164.216457260431,0.318292839241795,0.170554331381262,1.86622548172214,0.0620098254078176,0.236643245421826,"ENSG00000132436",FALSE
"ENSG00000099330",172.460567753202,-0.305173165579683,0.163571641180769,-1.86568505015135,0.062085442487232,0.236737371486501,"ENSG00000099330",FALSE
"ENSG00000107984",461.278876158633,-0.428309062397316,0.229550103646852,-1.8658630756109,0.0620605247772483,0.236737371486501,"ENSG00000107984",FALSE
"ENSG00000175455",1899.52309086126,0.333639588319486,0.1788272333379,1.86570905388366,0.062082082271313,0.236737371486501,"ENSG00000175455",FALSE
"ENSG00000251400",33.3442958379758,-0.693824520501146,0.371875549937887,-1.86574385064313,0.0620772114366363,0.236737371486501,"ENSG00000251400",FALSE
"ENSG00000153531",28.1428343046187,0.750545610419245,0.40233845158932,1.86545831613766,0.0621171897777856,0.236809840414389,"ENSG00000153531",FALSE
"ENSG00000259834",34.792982440344,0.849431586134055,0.455442682980549,1.86506802694716,0.0621718695197028,0.236969687248498,"ENSG00000259834",FALSE
"ENSG00000181322",9.61920008206928,-0.902807776506428,0.48410446867573,-1.86490279458907,0.0621950306643075,0.237009359215943,"ENSG00000181322",FALSE
"ENSG00000180914",568.703497425714,-1.96659971727607,1.05478152872911,-1.86446165742549,0.0622569012342266,0.237196496399775,"ENSG00000180914",FALSE
"ENSG00000114520",370.092414335126,-0.209886695665795,0.112605014470658,-1.86391961896586,0.0623329931682575,0.237389073367226,"ENSG00000114520",FALSE
"ENSG00000199133",4.0561109323782,-1.47720542469191,0.792487744653328,-1.86401043379934,0.0623202391232734,0.237389073367226,"ENSG00000199133",FALSE
"ENSG00000055211",2396.81789077577,-0.274416943009586,0.147233375079908,-1.86382294680572,0.0623465721892884,0.237392141802484,"ENSG00000055211",FALSE
"ENSG00000134020",13.9990055764415,-0.838603886209094,0.450077307355175,-1.86324409719088,0.0624279312982058,0.237562903694302,"ENSG00000134020",FALSE
"ENSG00000136930",2004.10775091876,0.16799541831422,0.0901634925724144,1.8632310430887,0.0624297671048141,0.237562903694302,"ENSG00000136930",FALSE
"ENSG00000171962",68.3408885243748,0.365826718252036,0.196339248144722,1.86323784831031,0.0624288100766425,0.237562903694302,"ENSG00000171962",FALSE
"ENSG00000136636",1586.44425231798,0.221017902766509,0.118626932753921,1.86313426163507,0.0624433789343221,0.237566058852482,"ENSG00000136636",FALSE
"ENSG00000134516",159.6212764574,0.360820459043588,0.193712754549784,1.86265721058061,0.062510509665278,0.237772783898729,"ENSG00000134516",FALSE
"ENSG00000057704",19.7746585109227,-0.957659698318587,0.514319201083071,-1.86199483958972,0.0626038176223285,0.238078974935743,"ENSG00000057704",FALSE
"ENSG00000100393",2383.19747125259,-0.159950347897095,0.085912325794719,-1.86178579636273,0.0626332893650973,0.238142324642049,"ENSG00000100393",FALSE
"ENSG00000172175",827.875906671435,-0.48717971118775,0.261770810671564,-1.86109257154343,0.062731105069424,0.238465450545151,"ENSG00000172175",FALSE
"ENSG00000141526",1697.26311219423,-0.782503524068582,0.42058819755107,-1.86049805635254,0.0628150931886964,0.238735890984033,"ENSG00000141526",FALSE
"ENSG00000113739",17078.9424533526,-1.07757386085629,0.579337409547779,-1.86001083841181,0.0628839925499301,0.2389488860234,"ENSG00000113739",FALSE
"ENSG00000141034",518.93305255885,-0.238178278824819,0.128089533296417,-1.85946714532593,0.0629609520281138,0.239191977047709,"ENSG00000141034",FALSE
"ENSG00000142733",807.461544865786,-0.354668859112503,0.190755383718253,-1.85928623454398,0.0629865771144197,0.239191977047709,"ENSG00000142733",FALSE
"ENSG00000182287",660.365561853978,-0.363237460475074,0.195356836049368,-1.85935372327222,0.0629770166734677,0.239191977047709,"ENSG00000182287",FALSE
"ENSG00000004660",78.1202497526934,0.664914412418601,0.357712217129903,1.85879704571885,0.0630559113859334,0.239382657056188,"ENSG00000004660",FALSE
"ENSG00000118369",422.589548403303,0.236878783177499,0.127440229478919,1.8587441669405,0.0630634098383672,0.239382657056188,"ENSG00000118369",FALSE
"ENSG00000227184",6.82669988119903,-1.13761993419607,0.612064764510209,-1.85865941017929,0.0630754302719478,0.239382657056188,"ENSG00000227184",FALSE
"ENSG00000144524",498.41847161152,0.231386744879793,0.124502558617675,1.85848987722685,0.063099479577351,0.239425036330149,"ENSG00000144524",FALSE
"ENSG00000170417",86.9408902242916,0.431028111677624,0.231938330901646,1.85837377548604,0.0631159537046009,0.239438660869567,"ENSG00000170417",FALSE
"ENSG00000138286",597.790064193802,0.226944655509479,0.122135829163617,1.85813333453083,0.0631500821109003,0.239519240006343,"ENSG00000138286",FALSE
"ENSG00000163644",706.613858838577,-0.437492036464359,0.23548219482075,-1.85785611857992,0.0631894493219083,0.239619652243964,"ENSG00000163644",FALSE
"ENSG00000140474",338.411357275148,-0.365737647118416,0.196887178805286,-1.8576001207276,0.0632258213793018,0.239703082907103,"ENSG00000140474",FALSE
"ENSG00000233084",136.265881328071,0.460788851718775,0.248066732590673,1.85751973634896,0.0632372459237839,0.239703082907103,"ENSG00000233084",FALSE
"ENSG00000146021",74.0486950017535,0.375309285377372,0.20210195644063,1.85702945180357,0.0633069640357764,0.239869505933722,"ENSG00000146021",FALSE
"ENSG00000204396",18.1599532018429,0.969740988605926,0.522181680806498,1.85709500016964,0.0632976394282569,0.239869505933722,"ENSG00000204396",FALSE
"ENSG00000077044",221.316691481848,-0.257595877208875,0.138728174861195,-1.85683894037108,0.0633340717556254,0.239923302808459,"ENSG00000077044",FALSE
"ENSG00000087303",7395.33633139245,-0.497157847962414,0.267814886412065,-1.85634881848008,0.0634038548913891,0.239991984349586,"ENSG00000087303",FALSE
"ENSG00000087842",200.233004887868,0.698603133819688,0.376329943408767,1.85635808698026,0.0634025346611432,0.239991984349586,"ENSG00000087842",FALSE
"ENSG00000152818",4172.61040184756,-0.39125885520254,0.210747778042896,-1.8565265970344,0.0633785355934814,0.239991984349586,"ENSG00000152818",FALSE
"ENSG00000174021",1128.59965260337,-0.338655004210976,0.182410400484494,-1.85655534613973,0.0633744419184571,0.239991984349586,"ENSG00000174021",FALSE
"ENSG00000226312",5.41918824871588,-1.23021863855742,0.662971723796067,-1.85561253127568,0.0635088062336595,0.240303160270853,"ENSG00000226312",FALSE
"ENSG00000257698",82.9442953520827,0.331236055839047,0.178507071386884,1.85559066800861,0.0635119248453286,0.240303160270853,"ENSG00000257698",FALSE
"ENSG00000264058",24.2311125340915,0.602738782386701,0.324842656461042,1.8554791693713,0.0635278311587469,0.24031441931311,"ENSG00000264058",FALSE
"ENSG00000107829",505.761479508454,-0.256725404068357,0.138406389590206,-1.85486670686571,0.0636152633115052,0.240596188165308,"ENSG00000107829",FALSE
"ENSG00000179588",94.1035138309514,0.372846660362645,0.201052035280887,1.8544784181953,0.063670744974212,0.240757028554574,"ENSG00000179588",FALSE
"ENSG00000100197",14.9379494878806,0.752319368429903,0.405755372796541,1.85412053386941,0.0637219176241851,0.240859673335034,"ENSG00000100197",FALSE
"ENSG00000100243",13374.1807337249,-0.228901255349282,0.123462347870898,-1.85401670466076,0.0637367701620498,0.240859673335034,"ENSG00000100243",FALSE
"ENSG00000269963",10.1103558365455,-0.962056333043693,0.518902925380199,-1.85401986766368,0.0637363176592771,0.240859673335034,"ENSG00000269963",FALSE
"ENSG00000110881",264.477863054308,0.404000022947935,0.217946258844516,1.85366807895587,0.0637866612166777,0.240999206894075,"ENSG00000110881",FALSE
"ENSG00000103353",2054.23682743749,0.240405538594248,0.12970837277494,1.85343115059644,0.0638205859172802,0.241049935717436,"ENSG00000103353",FALSE
"ENSG00000105649",35.9706205623987,0.523035812851795,0.282204459608784,1.85339315181933,0.0638260281767826,0.241049935717436,"ENSG00000105649",FALSE
"ENSG00000139832",91.6757135403538,-0.510173093825083,0.275295929471836,-1.85318066563449,0.063856467930513,0.241115899327221,"ENSG00000139832",FALSE
"ENSG00000138039",16.1268818496775,-1.30250620414683,0.703111080984806,-1.85248993988615,0.0639555008406142,0.241391751243464,"ENSG00000138039",FALSE
"ENSG00000213285",37.4714718322588,0.606889678539495,0.327607100555836,1.85249244448552,0.0639551415143077,0.241391751243464,"ENSG00000213285",FALSE
"ENSG00000239763",10.7576231603971,0.949214756277873,0.51253840537254,1.85198757074201,0.0640276077352637,0.241614840560381,"ENSG00000239763",FALSE
"ENSG00000113734",122.405757765838,0.307339967311241,0.16599108640522,1.85154500742864,0.0640911860855291,0.241773434056899,"ENSG00000113734",FALSE
"ENSG00000160767",1040.53495194435,-0.252881495598154,0.136580930773974,-1.85151392778721,0.0640956529243122,0.241773434056899,"ENSG00000160767",FALSE
"ENSG00000239305",434.025025422735,-0.323816334739153,0.175017782736292,-1.85019104731239,0.0642860188557596,0.242442301224491,"ENSG00000239305",FALSE
"ENSG00000122435",233.496156291195,0.26160287954369,0.141420259161986,1.84982605104721,0.0643386248444106,0.24259146738352,"ENSG00000122435",FALSE
"ENSG00000255967",11.692466068741,-1.08450264206854,0.586325412014705,-1.84965996671033,0.0643625739209082,0.242632542864113,"ENSG00000255967",FALSE
"ENSG00000083817",94.2812980956971,0.364740352809084,0.197240265981546,1.84921852033605,0.0644262655064899,0.242823391692986,"ENSG00000083817",FALSE
"ENSG00000100376",730.892670734206,0.506740458030957,0.274073640010084,1.84892081563303,0.064469247505635,0.242936124268497,"ENSG00000100376",FALSE
"ENSG00000155363",778.252670800867,0.301689749158957,0.163189247186761,1.84871095589827,0.0644995608474601,0.243001082171102,"ENSG00000155363",FALSE
"ENSG00000163510",500.286491802135,0.233086451663345,0.126087540570742,1.84860812264453,0.064514418965468,0.243007798231298,"ENSG00000163510",FALSE
"ENSG00000025156",250.840789979051,0.239957187073036,0.129815670148893,1.84844546731389,0.0645379263926189,0.24301849794542,"ENSG00000025156",FALSE
"ENSG00000213593",696.505956609528,-0.223803478571103,0.121079078152816,-1.84840751998984,0.0645434116684743,0.24301849794542,"ENSG00000213593",FALSE
"ENSG00000232284",48.8008114378835,0.586763151351653,0.317472093735521,1.84823536597353,0.0645683013194068,0.243062969418913,"ENSG00000232284",FALSE
"ENSG00000092964",3708.86354047874,0.246251706067904,0.133275480688202,1.84768949844578,0.0646472740353534,0.243212467195758,"ENSG00000092964",FALSE
"ENSG00000148396",2643.40747088091,-0.202103991273017,0.109376417819413,-1.84778396753405,0.0646336011349139,0.243212467195758,"ENSG00000148396",FALSE
"ENSG00000177459",20.1890615464017,0.710280849292576,0.384404997708619,1.84774093345938,0.0646398293379046,0.243212467195758,"ENSG00000177459",FALSE
"ENSG00000149262",472.022434654802,0.19533999358922,0.105744277941528,1.84728665599509,0.0647056058768293,0.243333404536802,"ENSG00000149262",FALSE
"ENSG00000159784",215.318252620787,0.386887232454411,0.209432124431735,1.84731560883592,0.0647014120391073,0.243333404536802,"ENSG00000159784",FALSE
"ENSG00000114388",230.870600714553,0.276183633611354,0.149515781235768,1.84718717535139,0.0647200174219026,0.243338362084981,"ENSG00000114388",FALSE
"ENSG00000134201",409.805944102185,0.709759461119253,0.384297926930553,1.84689901084872,0.0647617781370541,0.243396895182437,"ENSG00000134201",FALSE
"ENSG00000187840",288.423503830533,0.284656315700917,0.154120540904139,1.84697194826203,0.0647512059674797,0.243396895182437,"ENSG00000187840",FALSE
"ENSG00000100036",94.9201567320723,-0.459834924611963,0.249015919277702,-1.84660854593459,0.0648038947255159,0.243456717904531,"ENSG00000100036",FALSE
"ENSG00000110002",930.563983827152,0.470078344459268,0.254562921160326,1.8466096410137,0.0648037358997231,0.243456717904531,"ENSG00000110002",FALSE
"ENSG00000234537",14.6830161002398,0.856235434656132,0.463752027794622,1.8463217050025,0.0648455080220477,0.243563817014906,"ENSG00000234537",FALSE
"ENSG00000173811",4.12757920278656,-1.79896369599399,0.974574916234545,-1.8458957500616,0.0649073438858612,0.243746814734033,"ENSG00000173811",FALSE
"ENSG00000130518",92.9874193975392,0.780476135232132,0.422893087629499,1.84556370880178,0.0649555800377518,0.243829419309557,"ENSG00000130518",FALSE
"ENSG00000214357",128.957409404784,0.610174980984171,0.330603677408086,1.84563881977329,0.0649446659623796,0.243829419309557,"ENSG00000214357",FALSE
"ENSG00000172086",893.605217325397,-0.21820393106408,0.118274926537179,-1.84488747913522,0.0650539084192375,0.244149210010406,"ENSG00000172086",FALSE
"ENSG00000125779",587.741963525866,-0.173884108216435,0.0942693082163333,-1.84454634818575,0.0651035577461042,0.244248565569376,"ENSG00000125779",FALSE
"ENSG00000138944",242.949596836004,1.29381741389011,0.701436638769447,1.84452499681211,0.0651066663347157,0.244248565569376,"ENSG00000138944",FALSE
"ENSG00000121297",866.167804260837,0.241079178807348,0.130708313190228,1.84440586006562,0.0651240139362021,0.244264338850518,"ENSG00000121297",FALSE
"ENSG00000197283",702.430560137697,0.225265555111672,0.122167301397207,1.8439103797444,0.0651962021453448,0.244485758045043,"ENSG00000197283",FALSE
"ENSG00000143033",153.021346629375,0.296201130251336,0.160683988339518,1.84337676275172,0.065274020412998,0.244650298185313,"ENSG00000143033",FALSE
"ENSG00000177731",3824.79768240372,-0.182303319939914,0.0988887992081012,-1.84351839035152,0.0652533591572863,0.244650298185313,"ENSG00000177731",FALSE
"ENSG00000272106",60.2261929910446,0.471500698091779,0.255786249605253,1.84333872058968,0.0652795710896403,0.244650298185313,"ENSG00000272106",FALSE
"ENSG00000132424",3362.30525938346,0.186142650342325,0.100987916395451,1.8432170598849,0.0652973250395347,0.244664852399221,"ENSG00000132424",FALSE
"ENSG00000241127",138.769043439344,0.318008886031959,0.172537255945458,1.84313170097296,0.0653097838446346,0.244664852399221,"ENSG00000241127",FALSE
"ENSG00000234883",18.1842101253509,0.818410399221782,0.444149809634284,1.84264493976856,0.0653808679425027,0.244881787729023,"ENSG00000234883",FALSE
"ENSG00000248927",14.9509090397802,-0.931285047512669,0.505727033966034,-1.84147768453133,0.0655515878362219,0.245471742884583,"ENSG00000248927",FALSE
"ENSG00000205281",57.5065308206317,0.404587425245301,0.219741588729509,1.84119641431795,0.065592780633231,0.245576516532755,"ENSG00000205281",FALSE
"ENSG00000176834",572.526420763787,-0.253895712930837,0.137912866161063,-1.84098641409077,0.0656235496571353,0.245592764876734,"ENSG00000176834",FALSE
"ENSG00000185163",232.30235347678,-0.432275706115104,0.234799736666987,-1.84103999540764,0.0656156978455612,0.245592764876734,"ENSG00000185163",FALSE
"ENSG00000108826",351.121739511184,0.236228175679181,0.128395157365961,1.83985269012808,0.0657898673458478,0.246165630083065,"ENSG00000108826",FALSE
"ENSG00000079150",663.769162369905,0.333099385099444,0.181093113738654,1.83938184187478,0.0658590429797214,0.246176652006863,"ENSG00000079150",FALSE
"ENSG00000085231",721.976584563103,-0.288935897053483,0.157082379259918,-1.83939088785632,0.0658577134062697,0.246176652006863,"ENSG00000085231",FALSE
"ENSG00000118420",39.9779571039257,0.685851217763359,0.372855265793023,1.8394569708024,0.0658480012418494,0.246176652006863,"ENSG00000118420",FALSE
"ENSG00000142784",1613.57685989356,-0.222803754596532,0.121118112298149,-1.83955768768977,0.0658332012219315,0.246176652006863,"ENSG00000142784",FALSE
"ENSG00000155252",720.158033299538,0.217408013966944,0.118176849155699,1.83968362264006,0.0658146993469437,0.246176652006863,"ENSG00000155252",FALSE
"ENSG00000055813",22.0014808141587,1.40595049680842,0.764458962784149,1.83914449990614,0.0658939352790017,0.246208039236077,"ENSG00000055813",FALSE
"ENSG00000196576",10186.687321978,0.295321795209122,0.160571436274496,1.83919258655862,0.0658868646967916,0.246208039236077,"ENSG00000196576",FALSE
"ENSG00000068878",1529.98269524412,-0.186957562204371,0.101668535908042,-1.8388930315026,0.0659309209657406,0.246296716813727,"ENSG00000068878",FALSE
"ENSG00000132003",144.934331949905,-0.642205203831987,0.349433620911841,-1.83784606116653,0.0660850921143229,0.2468230379712,"ENSG00000132003",FALSE
"ENSG00000258704",6.92474666830598,1.13343752394984,0.616761089052356,1.83772540789068,0.0661028779321631,0.246839860632761,"ENSG00000258704",FALSE
"ENSG00000265298",64.5530375895778,-0.531364121925991,0.289178611127984,-1.83749455000605,0.0661369202958023,0.246917369163818,"ENSG00000265298",FALSE
"ENSG00000118094",4.15750783720929,-1.56267108890466,0.850501720041198,-1.83735206182647,0.0661579388481482,0.246946232876649,"ENSG00000118094",FALSE
"ENSG00000083799",1096.1454768894,0.19285769893683,0.104989099520443,1.83693068916433,0.0662201280930669,0.247030728192917,"ENSG00000083799",FALSE
"ENSG00000165078",37.6698596842207,0.671197231608567,0.365382037846368,1.83697380299462,0.0662137628290901,0.247030728192917,"ENSG00000165078",FALSE
"ENSG00000197122",1209.27194643677,-0.223362244109924,0.121595502557757,-1.83692849991576,0.0662204513240307,0.247030728192917,"ENSG00000197122",FALSE
"ENSG00000148680",10.121452512681,-1.57525201505752,0.857610387537627,-1.83679213538958,0.0662405873868084,0.247056254582347,"ENSG00000148680",FALSE
"ENSG00000102287",163.304251922753,0.714795939785285,0.389185786932236,1.83664451217419,0.0662623916330967,0.247060421150989,"ENSG00000102287",FALSE
"ENSG00000171246",14.2619896255469,1.00355389725734,0.546418053990413,1.83660457396773,0.0662682916027806,0.247060421150989,"ENSG00000171246",FALSE
"ENSG00000118997",96.4180429331388,1.06659093564897,0.580850857292275,1.83625610990926,0.0663197876757509,0.247202818683079,"ENSG00000118997",FALSE
