"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000113119",136.348217209022,-0.503211593583463,0.168370267887556,-2.98872003885821,0.00280148698125795,0.0241940685625832
"ENSG00000113140",29889.2445771495,0.535727267406846,0.0905951363052185,5.91342194797258,3.35072344770003e-09,1.72981097987514e-07
"ENSG00000113389",2568.35416326074,-0.941525805339394,0.342109972283613,-2.75211447083705,0.00592118194411128,0.0427205571310796
"ENSG00000113441",1032.72365683547,-0.527045313252512,0.171720272210716,-3.06920846599742,0.0021462676832239,0.0195723183968185
"ENSG00000113456",944.895484182232,-0.830115293648097,0.0933331000794714,-8.89411465965739,5.88868714691036e-19,1.38533228639657e-16
"ENSG00000113460",388.604212325721,-0.986975029991294,0.199242695880974,-4.95363218022759,7.28408375638625e-07,2.09234461533908e-05
"ENSG00000113552",1599.58459977283,0.584915096966023,0.143755185355442,4.06882781667868,4.72502475582689e-05,0.000815362907029181
"ENSG00000113580",2811.33538556594,0.996945636471743,0.172480086598885,5.78006224446195,7.46729928672207e-09,3.56760301397763e-07
"ENSG00000113657",4736.75473564831,0.605079767666661,0.117858662807141,5.13394393975766,2.83732642016063e-07,9.10737677352078e-06
"ENSG00000113719",6814.38731438154,-0.742096410130116,0.125387558414034,-5.91842140892232,3.25046259317421e-09,1.69215258527011e-07
"ENSG00000113721",20391.4209159604,-0.37565067939557,0.102924283034353,-3.64977698479754,0.000262468084430995,0.00352709280488072
"ENSG00000113810",717.645358277569,0.487328324851607,0.13556599726484,3.59476811799326,0.000324680626063583,0.00419511389383066
"ENSG00000113916",1688.0565858427,-0.804771265669085,0.131037064792632,-6.14155442921927,8.17178143472288e-10,4.99580782777384e-08
"ENSG00000114019",3390.28924016074,-0.91841391527899,0.160768450674522,-5.7126501588196,1.11230193445938e-08,5.14232125669838e-07
"ENSG00000114021",630.038726018768,-0.488770935223804,0.103227850744229,-4.7348746651216,2.19190509083691e-06,5.6273118363029e-05
"ENSG00000114098",1010.29346134236,-1.35685607691846,0.125611378617055,-10.8020156442597,3.36729088026682e-27,2.2350393217771e-24
"ENSG00000114209",467.4036912305,-0.415987040798888,0.10763314367681,-3.86486008480783,0.000111152897960188,0.00168910597595265
"ENSG00000114270",1546.90699729354,-1.22846580298822,0.184182878623246,-6.66981541482529,2.56125355527004e-11,2.17355695546547e-09
"ENSG00000114423",667.296813750762,-0.497928698215633,0.1852542838252,-2.68781205991146,0.00719218640913732,0.049671789079828
"ENSG00000114450",1067.76700633774,-0.932465988939185,0.141511706182347,-6.58932051697292,4.41844009691687e-11,3.5702917044e-09
"ENSG00000114626",1016.52204770743,-0.580908871913866,0.159514796848763,-3.64172404936595,0.000270818283648676,0.00362358373046122
"ENSG00000114650",1569.66328452091,-0.347188228925062,0.0870339757154503,-3.98911144838612,6.632125830202e-05,0.00109465416122828
"ENSG00000114670",184.343268997634,1.2563787093082,0.190720084228298,6.5875532427108,4.47133665773727e-11,3.59739358372499e-09
"ENSG00000114698",2224.4277717148,-0.534672930554529,0.127944979300235,-4.17892857913455,2.92885637893095e-05,0.000544872830855172
"ENSG00000114735",361.157282100586,0.462644167932455,0.13630548671919,3.394171277093,0.000688366257568958,0.00786457275089821
"ENSG00000114745",984.792573501924,-0.551894773590528,0.0776665832844083,-7.10594891975017,1.19498608360051e-12,1.32986924333626e-10
"ENSG00000114767",204.935333745445,-0.939061182669595,0.179826863035987,-5.22202949445696,1.76972772731571e-07,6.02388091797849e-06
"ENSG00000114850",2950.08740159226,-0.399673607854169,0.0971923160117186,-4.11219347634416,3.91917635816501e-05,0.000697680963759547
"ENSG00000114853",3379.39174943392,-0.752912363200716,0.108747502117596,-6.92349110130862,4.40646837952255e-12,4.37936977718859e-10
"ENSG00000114861",1705.79462553617,0.32879242172721,0.0863813859884329,3.80628787052847,0.000141068178031377,0.00207910554219916
"ENSG00000114978",2903.71735923588,-0.302285020386286,0.100049928534839,-3.02134169222344,0.00251657195719875,0.0222486303535551
"ENSG00000115084",1711.58940186377,-0.71967790642146,0.158707069013058,-4.53463044145971,5.77044312257404e-06,0.000131367507941858
"ENSG00000115091",3625.71334292267,-0.572484515602431,0.111429547544825,-5.13763654449138,2.78215306673576e-07,8.94572919468583e-06
"ENSG00000115129",619.804620359175,0.311310102342745,0.110196094800246,2.82505566923275,0.00472724021144543,0.0360507834754671
"ENSG00000115183",1151.16501906921,0.473144877121332,0.165186085414976,2.86431436360218,0.0041791303131636,0.03271656986948
"ENSG00000115271",118.445279506609,-0.56031550657711,0.190584159420878,-2.93998991458537,0.0032822293015457,0.0272736543210666
"ENSG00000115307",1213.0819528389,-0.383836391154682,0.10815541456159,-3.54893365912902,0.000386794515615207,0.00488022815526723
"ENSG00000115419",3865.24139352938,-1.18611607150343,0.150478484098808,-7.88229678552976,3.21417481418282e-15,4.74090785091967e-13
"ENSG00000115828",345.356447958451,-1.14265186211978,0.301981474764266,-3.78384754565412,0.000154422435144212,0.00225270090828508
"ENSG00000115840",476.658861060647,-0.483874341537115,0.154356438970116,-3.13478559602425,0.00171979757046919,0.0163909937677794
"ENSG00000115841",181.602842152679,-0.766946030891801,0.143729718893601,-5.33602957548083,9.50039121711416e-08,3.44853067910286e-06
"ENSG00000115884",411.315041270806,0.848545725138033,0.175214166287795,4.84290593115782,1.27953874734118e-06,3.47664146481517e-05
"ENSG00000115946",173.591518732418,-0.716005553847042,0.234950899083443,-3.04746888239297,0.0023077741878573,0.0207498709633904
"ENSG00000115963",17487.7800489279,0.750427815547495,0.151403673702265,4.95647032332393,7.1785325980716e-07,2.06521715689103e-05
"ENSG00000115993",4937.87720074389,-0.934942692116394,0.17542282461016,-5.32965247934016,9.8400875287231e-08,3.55793826306068e-06
"ENSG00000115998",186.119336022077,0.385340091182115,0.122944044834618,3.13427211298007,0.00172281013037144,0.0164112897349837
"ENSG00000116001",1335.47494957933,0.505524740609771,0.0688446487848873,7.34297798786567,2.08892894038405e-13,2.55412791822615e-11
"ENSG00000116016",22076.2762784277,0.629615849899897,0.181917751637481,3.46099181763511,0.000538189169814616,0.00638305406573365
"ENSG00000116106",292.736191864111,-1.36119119386988,0.441515919798143,-3.08299459392587,0.00204928877715205,0.0188918809143705
"ENSG00000116128",477.240105711712,0.547967815923318,0.137673686906224,3.98019278946575,6.88594009412652e-05,0.00112952512488386
"ENSG00000116132",5566.26234944767,0.766664830399905,0.107526609701008,7.13000096005741,1.00368227281124e-12,1.13740457562176e-10
"ENSG00000116171",3020.56037479127,0.298540382233253,0.0883183149427718,3.38027715346132,0.000724127697473454,0.00820604466923423
"ENSG00000116194",237.044105094213,-2.01916677764153,0.420929526377199,-4.79692359673562,1.61121021666602e-06,4.28388295804548e-05
"ENSG00000116212",570.294914031832,-0.279113619374866,0.0986751316549881,-2.82861157308379,0.00467504019930492,0.0357554000428321
"ENSG00000116285",3232.63543712134,-2.43982453799066,0.229464078663546,-10.6327079698085,2.09926869046401e-26,1.18226995794768e-23
"ENSG00000116299",30.6985249888312,1.11886935893211,0.342733858841117,3.2645428225718,0.0010964088805945,0.0114604944014898
"ENSG00000116406",1677.75325138247,-0.369166231377609,0.117653448356629,-3.13774255267553,0.00170254344013419,0.0162515510194627
"ENSG00000116455",246.161493143625,-0.47700698102698,0.127744808243181,-3.73406158408353,0.000188416390291488,0.00265080894289728
"ENSG00000116584",2250.59694884394,1.01451699333402,0.0823216096897614,12.323823564157,6.7420210855227e-35,8.35336412496263e-32
"ENSG00000116604",1650.08096718176,-0.344249247604669,0.117114606511265,-2.9394219718576,0.0032882505451453,0.0272943887367242
"ENSG00000116649",1250.55822077301,-0.782273617655641,0.149926887652839,-5.21770063997474,1.8115794134012e-07,6.14383273687251e-06
"ENSG00000116675",50.8991386691628,-2.13169141888153,0.438227910599179,-4.86434425403648,1.14836890650533e-06,3.14785193619491e-05
"ENSG00000116679",744.014016365315,0.779355207302361,0.174117970556964,4.47601821230389,7.60480004521454e-06,0.000167856542565691
"ENSG00000116690",24.9241878790234,-1.73030700985679,0.574671705049312,-3.01094867670284,0.00260432868039525,0.0228848456383668
"ENSG00000116704",634.153456428915,-0.856537791869857,0.145000573528537,-5.90713382041405,3.48110972298214e-09,1.7921447147264e-07
"ENSG00000116711",111.969948202533,2.5026821090689,0.397578630466867,6.29481042814113,3.07775761154047e-10,2.05018369930035e-08
"ENSG00000116761",49.9846613618064,-0.952907586686499,0.33158622407672,-2.87378521028673,0.00405584689432708,0.032021204133844
"ENSG00000116962",9435.92561442646,-1.55568707407912,0.254500315290717,-6.11271177523709,9.79521900383229e-10,5.91801737116544e-08
"ENSG00000116991",119.855227839028,2.71813835506894,0.556426208996408,4.8849933937718,1.03432321723019e-06,2.84783659144045e-05
"ENSG00000117122",687.822370993639,0.635249517051786,0.163183666784386,3.89284987627554,9.90734653189833e-05,0.00153568002748399
"ENSG00000117143",1600.14318870104,-0.652686486952047,0.109228921195952,-5.97539991978091,2.29526413221919e-09,1.24365842266162e-07
"ENSG00000117152",104.839762967995,1.09409366502931,0.369812589676631,2.95850843257122,0.00309131783794677,0.0259729394295844
"ENSG00000117280",1224.35176648072,-0.521711011614602,0.139517297487601,-3.73940021065105,0.000184459854494565,0.00260386712834889
"ENSG00000117385",1424.08266721595,0.36559753432049,0.128775100886691,2.83903900523579,0.0045249625333066,0.0348369629997942
"ENSG00000117461",215.510751865581,1.68085314245247,0.345219569704062,4.8689393358939,1.12198842097846e-06,3.08008195035225e-05
"ENSG00000117479",262.85563022178,-1.05225679158062,0.301525590989362,-3.4897760688503,0.000483425448438422,0.00586836182836583
"ENSG00000117500",1941.23207330096,-0.408035893259615,0.11042276054731,-3.69521547221955,0.000219700389095932,0.00302678408550622
"ENSG00000117592",3649.31260690649,-0.43285188739681,0.115123686400403,-3.75988557117032,0.00016999109405651,0.00242276417411061
"ENSG00000117600",39.28772884718,2.07875659344606,0.565287189091753,3.67734601731555,0.000235673254486486,0.00321584980516251
"ENSG00000117602",279.181731992441,-0.908078169800613,0.299165116748646,-3.03537451046997,0.00240237172628529,0.021475747250126
"ENSG00000117697",367.585663354988,0.330205413074625,0.115647132305393,2.85528405669967,0.00429983523557596,0.0334781892975196
"ENSG00000117724",126.640570145888,0.655121978159065,0.197193325294598,3.32223201358536,0.000893004060152744,0.00969246918908336
"ENSG00000117758",1738.84543273078,-0.965016922611726,0.158798313163746,-6.0769973143017,1.22453812878311e-09,7.22477495982034e-08
"ENSG00000117868",4997.26213215885,-0.549190187123945,0.14179951704844,-3.87300463750055,0.000107501781322883,0.00164709035934524
"ENSG00000118257",1755.47533428085,-1.02278869162622,0.18766508174751,-5.4500745802158,5.03487017817783e-08,1.98248013265752e-06
"ENSG00000118454",799.21143239655,-0.34221344855647,0.0854396883993949,-4.00532182370288,6.19331027932634e-05,0.00102862083593637
"ENSG00000118503",356.040732952767,-0.565191719677062,0.134751460762936,-4.19432721899308,2.73682668788805e-05,0.000512224813639471
"ENSG00000118507",100.500443087503,-1.03336208750832,0.19030471477294,-5.43003933844344,5.63416312494372e-08,2.18603176778871e-06
"ENSG00000118515",2756.00869033105,-0.529655490682981,0.177540142615036,-2.9832999054836,0.00285158423857733,0.0244788420664941
"ENSG00000118579",1127.48707243794,-0.369868967422733,0.114093987313198,-3.24179193078256,0.0011878070950429,0.0122030927923562
"ENSG00000118680",5768.63561045573,-0.475802499927843,0.142507858387575,-3.33878078943418,0.000841469390871445,0.00922093669183125
"ENSG00000118689",5165.48667934315,-1.27171140498066,0.14647369962257,-8.68218259153402,3.88245485577992e-18,8.4888733523141e-16
"ENSG00000118707",219.3641807421,0.595487080368857,0.149452580211496,3.9844549992122,6.76351721110274e-05,0.00111140554702338
"ENSG00000118762",3815.76017434331,-0.868570693056918,0.251253412872887,-3.45695082556488,0.000546324532382006,0.00646358707185072
"ENSG00000119138",1683.2682077277,-2.11010896627632,0.205833144371973,-10.2515509478057,1.16459639193209e-24,5.69579577475205e-22
"ENSG00000119139",5029.85142077092,-1.95741706748889,0.250087878903079,-7.82691698643852,4.99978981802484e-15,7.03947680060542e-13
"ENSG00000119392",597.947062111095,-0.316665587258559,0.112598159252754,-2.81235136844224,0.00491807469011713,0.0370951372223323
"ENSG00000119508",216.673741809452,-2.12128845752895,0.321688384960922,-6.59423391300446,4.27457309076486e-11,3.48433951280109e-09
"ENSG00000119514",286.113578398288,1.15568266556617,0.388836785539344,2.9721536350095,0.00295718665415724,0.0251070415566525
"ENSG00000119523",796.714553523003,-0.372094477720374,0.0984141701133459,-3.78090347448771,0.000156260254720874,0.00226705451521268
"ENSG00000119537",2618.66568693689,-0.590528096929364,0.182443302746586,-3.23677596293906,0.00120888278046588,0.0123785600412994
"ENSG00000119541",1372.99956132298,-0.37166095505803,0.086045335585738,-4.3193620261693,1.56480903613865e-05,0.000317835802586195
"ENSG00000119608",38.6772213376396,0.919302050685872,0.283672965882307,3.24071082285395,0.00119232069711582,0.0122426962187279
"ENSG00000119630",712.055873509175,1.20161506077769,0.422219583029798,2.84594819632723,0.0044279397684303,0.0342745775078205
"ENSG00000119673",442.104556102844,-0.772765041503344,0.159677951748492,-4.8395225079072,1.30151451422106e-06,3.52090935179015e-05
"ENSG00000119703",28.7985292074512,1.23324113561209,0.329097328082137,3.74734472260526,0.00017871640030057,0.0025315886429772
"ENSG00000119711",562.981534656845,-1.24339680053395,0.200916930210838,-6.18861137898711,6.06965145694654e-10,3.7853849774279e-08
"ENSG00000119714",54.8129633903873,2.90161733355946,0.428093683261267,6.77799614200005,1.2185410316216e-11,1.09934878993629e-09
"ENSG00000119772",260.022570540286,0.583454670951768,0.131581705803125,4.43416254098989,9.24308740968754e-06,0.000200680817183461
"ENSG00000119900",769.485032501238,-0.540236888342963,0.162177948088027,-3.3311365368227,0.000864921677507736,0.0094334327326768
"ENSG00000119943",227.582669163159,0.562102317180789,0.187129478804571,3.00381490277019,0.00266617476344105,0.0232961250486845
"ENSG00000119953",615.935163558632,-0.322662547683959,0.107744651686831,-2.99469665206034,0.00274717904346985,0.0238024813626514
"ENSG00000119977",2165.72700501457,0.437353811640591,0.148339806038217,2.94832400905198,0.00319502001014535,0.0266395006229481
"ENSG00000120129",3409.02937530956,-2.94898340153752,0.201613621263822,-14.6269055783618,1.89198465660861e-48,5.86042247384517e-45
"ENSG00000120162",60.6707970651537,-2.80286692862351,0.437241490315052,-6.41034071721766,1.45194779309182e-10,1.01065354811279e-08
"ENSG00000120217",116.78615974262,0.808914222858069,0.233340052023067,3.46667542003506,0.000526937772608709,0.00627729574872331
"ENSG00000120265",1021.22880342078,-0.310574028694931,0.106971771423358,-2.90332696712839,0.00369220937279021,0.0297808051457153
"ENSG00000120318",301.262042343139,0.56419495507332,0.162334240342579,3.47551418531718,0.000509875026123232,0.00612542169392389
"ENSG00000120370",327.361631357868,0.477049011500055,0.126680769716613,3.76575712767787,0.000166045141689153,0.00238113345547293
"ENSG00000120526",244.139875884659,-0.629893495973279,0.119329267857444,-5.27861695025045,1.30162580160071e-07,4.59090865443577e-06
"ENSG00000120688",385.094336754311,-0.334494741608517,0.11140933543302,-3.00239419172927,0.00267865072377293,0.0233721707517934
"ENSG00000120690",1383.58922656758,-0.921519172220375,0.113838442107983,-8.09497350065855,5.72768196114937e-16,9.33762888140009e-14
"ENSG00000120696",171.716396972827,0.489897368862503,0.135035107134317,3.62792594651116,0.000285707177029442,0.00379547382779999
"ENSG00000120705",2913.43371465669,-0.291802760052134,0.0987822384276559,-2.95400028078771,0.00313683720272255,0.0262604141498192
"ENSG00000120800",821.16881809708,-0.557144696794925,0.189646655608758,-2.93780396499222,0.0033054596179239,0.0274005205170007
"ENSG00000120802",458.773336054853,0.390228302790278,0.123856769172242,3.15064170814601,0.00162912205122258,0.0156714458188259
"ENSG00000120837",1841.38811314411,-1.0271306068672,0.322418704667785,-3.18570415424732,0.00144402180202197,0.0142599071150788
"ENSG00000120899",391.397133627663,-1.10182504908937,0.377728269425636,-2.91697799257857,0.00353440709638693,0.0288733872027917
"ENSG00000120942",285.169282108325,-0.713735618923042,0.157148848417311,-4.54178077734114,5.57810301390547e-06,0.000128144678014132
"ENSG00000121104",147.733738390045,0.496821435562223,0.159670726902621,3.11153738195995,0.00186115908294272,0.0174340110138528
"ENSG00000121210",435.376397339465,0.613191061298568,0.149755911531665,4.09460337843767,4.22891693023063e-05,0.000743561221838565
"ENSG00000121361",169.212417118519,-0.737756081762818,0.224790883228542,-3.28196620417542,0.0010308595947503,0.0109041124464623
"ENSG00000121417",192.976926265489,0.547752445901333,0.180681520791588,3.03159085390449,0.00243268698321152,0.0216523127039692
"ENSG00000121621",31.7909395998817,1.4954676267,0.412335235625819,3.62682472292299,0.000286927921074291,0.00380353453150192
"ENSG00000121653",213.946786684176,0.689156675820968,0.21593356791463,3.1915217373402,0.0014152546122393,0.014035489310815
"ENSG00000121690",91.6397453792493,0.616285645836082,0.212061723671838,2.90616163617426,0.00365892387237562,0.0295656957252613
"ENSG00000121691",2096.82933264379,-0.777904325599545,0.196059717569026,-3.96769073854077,7.2572424023524e-05,0.00117590104662353
"ENSG00000121753",508.661836030916,0.646964817255141,0.164949134842976,3.92220800594694,8.77411935500429e-05,0.00138662421949621
"ENSG00000121858",247.334411119207,0.993188542983479,0.308391567739886,3.22054377252359,0.00127947651887001,0.0129304356189229
"ENSG00000121879",1070.6046627359,-0.58860340268476,0.118157244999408,-4.98152612383361,6.30847658229809e-07,1.85218068376003e-05
"ENSG00000121892",2490.2932671156,-0.240384065509927,0.0843314417423613,-2.85046787465484,0.00436549600927908,0.0338617459651301
"ENSG00000122035",943.340574231144,-2.37174018928906,0.406153737477376,-5.83951339219468,5.23535083068090e-09,2.58087520393115e-07
"ENSG00000122085",391.388230197842,0.333781176120643,0.118480617808218,2.81717957160662,0.00484474301042264,0.0366759873110814
"ENSG00000122376",445.876057147622,-0.383510643961498,0.114943573280272,-3.33651228178165,0.000848366801677787,0.00927464529951863
"ENSG00000122420",1754.74724185672,0.718530934418682,0.250669020559132,2.86645287405662,0.00415099956563803,0.0325237465967043
"ENSG00000122490",736.148562232013,-0.402182521107215,0.11803485769184,-3.40731991355652,0.000656041843723181,0.00754022119084436
"ENSG00000122507",548.996626145576,0.365935701509782,0.110655458630744,3.30698282794079,0.000943066729560215,0.0101194544854946
"ENSG00000122512",301.614529565326,0.309120824091091,0.110389570440522,2.80027200810284,0.00510595616638088,0.0381714381947661
"ENSG00000122641",880.312978891696,-1.09060997708474,0.341498221892955,-3.1936036768783,0.00140508873039235,0.0139644781039261
"ENSG00000122679",10.3540691139134,4.0513862917392,1.22874394776364,3.29717700674161,0.000976619315020306,0.0104253130210525
"ENSG00000122741",995.17692521888,-0.258570068510856,0.0899900131481036,-2.8733195992016,0.00406182980812162,0.0320548224984884
"ENSG00000122786",22796.1352309268,-0.816459770757403,0.154822818081188,-5.27351059021064,1.33838526980818e-07,4.69185702083508e-06
"ENSG00000122863",1044.69735743092,-0.845928777515443,0.223870738189607,-3.77864826978408,0.000157681956608935,0.00227878628582974
"ENSG00000122877",17.0525886100554,3.07660944159166,0.503568041349193,6.10962012868927,9.9868560538887e-10,5.98492180535832e-08
"ENSG00000122966",288.894444022564,1.58611395588188,0.225697652548782,7.02760501923725,2.10108659458828e-12,2.24417783680594e-10
"ENSG00000122970",569.282937637797,-0.552550634217301,0.131167119093516,-4.21256972049037,2.52481745332822e-05,0.0004797927645205
"ENSG00000122971",527.212359998055,-0.97691843330068,0.271137091726445,-3.60304238376324,0.000314514220550718,0.00407936395923897
"ENSG00000123094",1290.05645607768,-0.870792489006659,0.175068695078077,-4.97400456785437,6.55837623745529e-07,1.91646890523752e-05
"ENSG00000123104",206.958738790151,-0.864532283485091,0.24481916468574,-3.53130966930159,0.000413507333070534,0.00515774079537978
"ENSG00000123130",915.826701047004,-0.416897237753909,0.11673575987692,-3.57128987889799,0.000355227470649,0.00453116166232785
"ENSG00000123178",189.981098614308,-0.697339557210163,0.187318324462138,-3.72275141373643,0.000197063520762166,0.00276409474216215
"ENSG00000123179",348.352489523782,-0.508330586480019,0.15771818090306,-3.22303100105155,0.00126841825056669,0.0128326364653141
"ENSG00000123213",519.449306765087,-0.813108539344818,0.157291064980612,-5.16945154796328,2.34781993529e-07,7.69563201011723e-06
"ENSG00000123342",616.341571018158,-0.41585736407786,0.118776865253615,-3.50116466864075,0.000463229523704682,0.00567509604354088
"ENSG00000123352",627.923638756167,0.592010770167001,0.138333035893127,4.27960513079737,1.87225185190703e-05,0.000370957363195013
"ENSG00000123358",180.641400278404,-1.28638186622141,0.260945518611916,-4.92969518336332,8.23580162009104e-07,2.33326788276512e-05
"ENSG00000123405",13.5287795433078,2.83430319218954,0.578630579646994,4.89829485665737,9.66718948887911e-07,2.68557125038592e-05
"ENSG00000123411",245.083358994858,0.660798506461746,0.128505787543741,5.142169229046,2.71584314096224e-07,8.74765074086365e-06
"ENSG00000123416",1382.50513936353,0.801196768676605,0.253314141301405,3.16285843561849,0.0015622828144461,0.015177744958955
"ENSG00000123505",528.134975874376,-0.37416391664959,0.12199824105118,-3.06696156785262,0.00216246658621444,0.0196814111189008
"ENSG00000123562",5040.48267766273,-1.02828264558667,0.0958770667740918,-10.7250115192775,7.76773948000474e-27,4.81211460786294e-24
"ENSG00000123610",322.731987785416,2.5116375547963,0.476994933454481,5.26554346522421,1.39775243168234e-07,4.87377653711374e-06
"ENSG00000123612",20.5205768889407,1.44643993008169,0.388846283050366,3.71982449911792,0.000199361259132897,0.00278581127893601
"ENSG00000123643",788.521495825999,-0.753413274302039,0.153525783829085,-4.90740548923553,9.22891026244963e-07,2.58312194619919e-05
"ENSG00000123685",42.3506475522259,-1.93770334650497,0.464194831409243,-4.17433201619743,2.98861641257964e-05,0.000551573346849976
"ENSG00000123689",42.1351059080251,2.67616543776991,0.475619329342666,5.62669612580406,1.83693907356613e-08,8.08993191521955e-07
"ENSG00000123983",2693.61686094995,0.447029629930976,0.165033371842384,2.70872263555224,0.00675427788055576,0.0473691526075958
"ENSG00000124006",1534.84651937018,-0.370842976529706,0.105834581446278,-3.5039868014969,0.000458348074193475,0.0056283763378749
"ENSG00000124104",851.339872171428,0.789960625553728,0.21554227335858,3.66499161971598,0.000247346682047768,0.00335298182775913
"ENSG00000124134",26.083748356193,2.73917676707906,0.750566923120332,3.64947705887634,0.000262774704919195,0.00352866177089829
"ENSG00000124151",1569.91028919931,-1.40016816616668,0.203140745732096,-6.89260129040401,5.47812584549578e-12,5.27517973256679e-10
"ENSG00000124164",1217.09542153566,-0.259997547019042,0.094534015987386,-2.75030680018645,0.00595394901003856,0.0428892024618475
"ENSG00000124226",1514.54992061495,0.460391045800295,0.0940476769854855,4.89529418011407,9.815877826159e-07,2.7147037112971e-05
"ENSG00000124249",96.6265531490933,1.48901910898884,0.461226624367282,3.22838932169516,0.00124489421311785,0.012684407319515
"ENSG00000124357",1251.95273662837,0.36012154419197,0.129643994858279,2.77777265800577,0.00547328980577446,0.0402453865075597
"ENSG00000124374",25.5648573241367,-1.27491174523465,0.370917970263338,-3.43717977408729,0.00058780532075884,0.00686634939428224
"ENSG00000124422",3914.94122003177,0.342285518736595,0.0764052275778171,4.47987041708611,7.46883688099959e-06,0.000165444974294848
"ENSG00000124440",197.043622803841,-2.5521238186695,0.461578092559778,-5.52912683640631,3.21828602795072e-08,1.33508584440768e-06
"ENSG00000124459",259.75372542941,0.43028227526814,0.128480050987276,3.34902011605484,0.000810979074320852,0.00897145600967442
"ENSG00000124466",19.928379437852,1.42173364253339,0.406868457529139,3.49433242175469,0.000475248862590831,0.00579560374753975
"ENSG00000124486",5345.4450066674,-0.420871419075373,0.150660623875906,-2.79350641360699,0.00521399950665776,0.0387763828856481
"ENSG00000124496",484.129660038702,0.833490638568271,0.129173857587538,6.45247153049861,1.10040560312642e-10,8.08341428225475e-09
"ENSG00000124608",352.898802645492,0.779384092169085,0.227230134060002,3.42993280971829,0.000603730728495916,0.00702588327432474
"ENSG00000124702",1044.97191149591,-0.606057420833841,0.090039309831652,-6.73103139025607,1.68464614024174e-11,1.49091183411394e-09
"ENSG00000124762",8020.52881680403,1.00601021289238,0.227617269072038,4.41974467488226,9.88175831046839e-06,0.000212069836258724
"ENSG00000124766",1281.46865801595,2.35748276526817,0.253189261762212,9.31114830407873,1.2645767027984e-20,3.91702633691806e-18
"ENSG00000124831",2131.66938753722,-0.622535473252696,0.207596380498722,-2.99877807000844,0.00271064675357254,0.0235849110089633
"ENSG00000125148",3656.252782247,-2.20343864531794,0.147408663443823,-14.9478232407802,1.60923879613925e-50,5.98154060524959e-47
"ENSG00000125398",566.475839016294,1.25414928179896,0.347053549235731,3.61370539088507,0.000301852031795214,0.00396741160602126
"ENSG00000125430",358.030559328988,-0.906946573693358,0.165056638835249,-5.49475973879867,3.91242699355057e-08,1.58760820251392e-06
"ENSG00000125503",2595.80011533415,-0.654871786292505,0.101714006064,-6.43836391499955,1.20768168471234e-10,8.80186827857995e-09
"ENSG00000125657",13.3117287276299,1.76185470852503,0.51086815303017,3.4487464095672,0.000563195349254143,0.00662467440879003
"ENSG00000125675",438.755432566523,0.714626798165367,0.187215742542742,3.81712984420749,0.000135013125606066,0.00200416848193988
"ENSG00000125676",1818.9663473738,-0.667341059973526,0.14935462922978,-4.46816455181198,7.88936089009732e-06,0.000173519256973324
"ENSG00000125746",528.541576402759,-0.434862581672942,0.119643642538274,-3.63464846478434,0.000278359925399276,0.00370847255451294
"ENSG00000125753",934.804274987989,-0.475136469125896,0.154661208029582,-3.07211145690144,0.00212550344608896,0.0194593505150558
"ENSG00000125772",324.772011037196,0.566533421946662,0.191097918626852,2.96462371760786,0.00303053359416754,0.0255662582149813
"ENSG00000125835",498.431802858871,-0.516087299311561,0.187059108387089,-2.75895305907052,0.00579868636749103,0.0419659603348212
"ENSG00000125848",178.654450436053,2.36708382036397,0.340350256496766,6.95484658871254,3.52945900834008e-12,3.54567544162164e-10
"ENSG00000125868",15848.9769017164,-0.919960730946811,0.214654831774029,-4.2857676360869,1.82109258636082e-05,0.000362864532528288
"ENSG00000125945",732.661002156065,0.495472873464165,0.183562407706625,2.69920666030948,0.00695050000818305,0.0483801657872966
"ENSG00000125965",244.336648201329,1.29671103608336,0.270462240454406,4.79442540261717,1.63141756042212e-06,4.33141362292072e-05
"ENSG00000125970",2045.06857939435,0.448845968886664,0.10966811690221,4.09276626211149,4.26257341509569e-05,0.000747357801127862
"ENSG00000126016",386.415162103212,2.2969326257942,0.344571834116804,6.66604869687513,2.62782098831594e-11,2.21991150308417e-09
"ENSG00000126062",999.838120725048,-0.382552831597768,0.0868799627409217,-4.40323429625023,1.06648880105623e-05,0.000227301540913188
"ENSG00000126218",294.247979584995,-0.717922025767187,0.229217778616672,-3.13205210389806,0.00173589065722908,0.0164683654234826
"ENSG00000126458",2021.2241980643,-0.571978058727917,0.140050713879585,-4.0840781377216,4.42521396921947e-05,0.000772231001107454
"ENSG00000126561",868.661876936372,-0.607013354289632,0.105965262883097,-5.72841833044195,1.01371335211118e-08,4.72177008746523e-07
"ENSG00000126705",594.377194930845,0.644264210928021,0.11877530040999,5.42422716426849,5.82058206198517e-08,2.24897126033252e-06
"ENSG00000126767",650.227673201377,-0.402864227816379,0.130612935579245,-3.08441293375537,0.00203954296917476,0.0188207080844652
"ENSG00000126785",672.621155629475,1.17861564024078,0.306881280626402,3.84062409357457,0.000122721916071034,0.00184082874106551
"ENSG00000126803",449.17684817333,-2.55800281918497,0.646124064778701,-3.95899635786062,7.52653844777944e-05,0.00121004080494793
"ENSG00000126804",772.141921104768,-0.299526173242402,0.10260204531743,-2.9193002178049,0.00350818182318878,0.0286843639172739
"ENSG00000126860",22.3218288432107,1.50284904970789,0.36768465164057,4.08733147549765,4.36363437044103e-05,0.000763636014827181
